HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
3889,E00000031,5,-2,5,1,-2,1,3,1,-1,2,4,2,1
2651,E00000025,5,-2,6,1,-2,1,4,2,-1,2,3,4,2
577,E00000007,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3830,E00000030,5,-2,5,2,-2,4,5,3,-1,1,2,2,3
3060,E00000027,5,-2,2,1,-2,1,1,1,-1,2,1,2,3
3770,E00000030,5,-2,5,1,-2,1,2,1,-1,2,7,2,1
403,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
4957,E00166757,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
377,E00000005,5,-2,5,5,-2,2,3,1,-1,2,3,2,1
2374,E00000024,5,-2,6,5,-2,3,5,4,-1,2,1,2,2
1833,E00000021,5,-2,2,3,-2,2,2,1,-1,2,2,2,1
3738,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4509,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4750,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
658,E00000010,5,-2,6,1,-2,1,3,1,-1,2,1,6,1
4961,E00166757,5,-2,6,1,-2,1,4,2,-1,2,9,6,1
1227,E00000016,5,-2,6,1,-2,1,3,1,-1,2,1,4,1
5022,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4394,E00166755,4,-2,6,1,-2,1,3,2,-1,2,2,2,1
1306,E00000017,5,-2,2,2,-2,2,6,4,-1,2,2,2,2
88,E00000001,5,-2,6,1,-2,1,5,3,-1,2,1,5,3
4342,E00166755,5,-2,3,5,-2,2,3,2,-1,2,2,4,1
1611,E00000019,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
1697,E00000020,5,-2,2,1,-2,1,3,2,-1,2,4,2,1
898,E00000013,-2,28,-2,-1,84,-1,-1,-1,-1,2,8,-1,1
496,E00000007,5,-2,2,4,-2,4,4,2,-1,2,4,2,3
241,E00000005,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
5237,E00166758,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
2512,E00000025,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
1428,E00000017,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1423,E00000017,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
5018,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4868,E00166757,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
5096,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4609,E00166756,5,-2,3,2,-2,4,3,2,-1,2,3,6,1
2483,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2936,E00000026,5,-2,6,1,-2,1,3,1,-1,2,9,6,2
1512,E00000018,5,-2,3,1,-2,1,4,4,-1,2,3,2,2
1738,E00000020,5,-2,3,1,-2,1,3,2,-1,2,2,4,2
3997,E00000032,5,-2,5,2,-2,2,3,1,-1,2,8,4,1
3148,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
3840,E00000030,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
2054,E00000022,5,-2,2,1,-2,1,4,2,-1,2,1,4,2
3366,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2693,E00000025,5,-2,6,5,-2,3,5,3,-1,2,2,2,2
2392,E00000024,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1657,E00000019,5,-2,6,3,-2,2,4,2,-1,2,1,2,1
166,E00000003,5,-2,2,2,-2,2,6,4,-1,2,2,2,2
436,E00000005,5,-2,6,1,-2,1,4,1,-1,2,1,2,1
5563,E00166759,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1334,E00000017,5,-2,3,1,-2,1,5,3,-1,2,1,2,3
3659,E00000029,5,-2,6,3,-2,2,3,2,-1,2,1,6,1
1579,E00000019,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
964,E00000014,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
4770,E00166757,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
2861,E00000026,5,-2,3,1,-2,1,3,1,-1,2,3,2,2
947,E00000014,5,-2,3,1,-2,1,1,1,-1,1,2,2,1
3297,E00000027,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1375,E00000017,5,-2,5,4,-2,4,6,4,-1,2,2,2,1
461,E00000005,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
1330,E00000017,5,-2,3,1,-2,1,5,2,-1,2,1,2,1
3371,E00000027,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3669,E00000029,5,-2,6,1,-2,1,4,2,-1,1,3,2,1
4997,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2169,E00000023,5,-2,3,1,-2,1,3,1,-1,2,2,3,2
4274,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2343,E00000024,5,-2,6,3,-2,2,3,2,-1,2,1,4,1
4984,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
359,E00000005,5,-2,3,2,-2,3,4,2,-1,2,1,2,1
1936,E00000021,5,-2,5,1,-2,1,4,2,-1,2,1,2,1
2268,E00000024,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
1800,E00000020,5,-2,6,4,-2,2,4,2,-1,2,8,2,2
3625,E00000029,5,-2,6,1,-2,1,1,1,-1,2,9,6,1
4662,E00166756,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
5515,E00166759,5,-2,6,1,-2,1,4,2,-1,1,1,2,2
2534,E00000025,5,-2,3,1,-2,1,3,2,-1,2,1,6,1
2658,E00000025,5,-2,6,3,-2,2,4,1,-1,2,2,2,2
1509,E00000018,5,-2,3,3,-2,2,3,1,-1,2,1,2,3
1759,E00000020,5,-2,3,1,-2,1,5,3,-1,2,2,2,1
4129,E00000035,5,-2,3,2,-2,2,4,1,-1,2,1,3,2
2690,E00000025,5,-2,6,2,-2,2,5,2,-1,2,1,2,2
3005,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3101,E00000027,5,-2,3,5,-2,2,1,1,-1,2,1,2,1
699,E00000012,5,-2,3,3,-2,3,3,1,-1,2,2,2,1
72,E00000001,5,-2,5,2,-2,2,3,2,-1,2,1,2,1
56,E00000001,5,-2,3,1,-2,1,5,3,-1,2,2,3,1
4215,E00000035,5,-2,6,5,-2,2,4,1,-1,2,2,6,1
984,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
2327,E00000024,5,-2,6,1,-2,1,3,2,-1,2,7,2,1
3724,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1406,E00000017,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
973,E00000014,5,-2,5,1,-2,1,1,1,-1,2,2,4,1
1991,E00000021,5,-2,6,3,-2,2,4,1,-1,2,2,2,1
2010,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4069,E00000032,5,-2,5,2,-2,4,5,3,-1,2,1,6,1
1124,E00000016,5,-2,2,4,-2,3,4,1,-1,2,1,2,1
1356,E00000017,5,-2,3,2,-2,3,6,4,-1,2,1,2,2
3176,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4495,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3821,E00000030,5,-2,5,4,-2,2,5,2,-1,2,2,4,1
701,E00000012,5,-2,5,1,-2,1,1,1,-1,2,4,2,1
2184,E00000023,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
1179,E00000016,5,-2,3,5,-2,3,4,4,-1,2,1,2,1
3873,E00000031,5,-2,2,1,-2,1,4,2,-1,2,6,2,2
2015,E00000021,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3681,E00000029,5,-2,6,1,-2,1,6,4,-1,2,8,6,1
4503,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5400,E00166759,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
721,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
3660,E00000029,5,-2,6,4,-2,2,3,2,-1,2,1,4,1
66,E00000001,5,-2,3,2,-2,2,6,3,-1,2,1,2,3
478,E00000005,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5440,E00166759,5,-2,3,1,-2,1,4,2,-1,2,1,4,1
3266,E00000027,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
2645,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,2
3373,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3991,E00000032,5,-2,5,1,-2,1,3,2,-1,2,4,6,1
1478,E00000018,5,-2,2,2,-2,3,4,2,-1,2,2,2,1
4064,E00000032,5,-2,5,2,-2,4,5,3,-1,2,5,2,1
4870,E00166757,5,-2,6,3,-2,2,2,1,-1,1,1,4,1
677,E00000012,5,-2,2,5,-2,2,3,2,-1,2,3,2,1
2360,E00000024,5,-2,6,1,-2,1,4,3,-1,1,1,2,3
3362,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
715,E00000012,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
3298,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1424,E00000017,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
2715,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4002,E00000032,5,-2,5,5,-2,2,3,1,-1,2,6,7,1
1539,E00000018,5,-2,6,1,-2,1,3,1,-1,2,1,4,2
1899,E00000021,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
3392,E00000028,5,-2,2,1,-2,1,2,1,-1,2,2,4,1
609,E00000010,5,-2,5,1,-2,1,1,1,-1,2,2,4,1
3025,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4672,E00166756,5,-2,6,3,-2,2,2,1,-1,2,2,4,1
5069,E00166757,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2481,E00000024,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3068,E00000027,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
3040,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4461,E00166755,5,-2,6,5,-2,2,6,4,-1,2,1,2,1
1365,E00000017,5,-2,5,1,-2,1,5,4,-1,2,4,2,1
2619,E00000025,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
4918,E00166757,5,-2,6,1,-2,1,3,2,-1,2,2,2,1
3425,E00000028,5,-2,6,1,-2,1,1,1,-1,2,4,6,1
2917,E00000026,5,-2,6,3,-2,2,2,1,-1,1,1,2,2
597,E00000010,5,-2,3,1,-2,1,3,1,-1,2,3,6,2
5489,E00166759,5,-2,6,5,-2,2,1,1,-1,2,1,2,1
4065,E00000032,5,-2,5,2,-2,4,5,3,-1,2,5,4,1
3788,E00000030,5,-2,5,1,-2,1,3,1,-1,2,3,6,1
2231,E00000023,5,-2,6,5,-2,3,3,2,-1,2,1,6,1
5305,E00166758,5,-2,6,2,-2,2,3,2,-1,2,2,4,2
2732,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1640,E00000019,5,-2,6,1,-2,1,3,2,-1,2,2,4,1
90,E00000001,5,-2,6,5,-2,2,5,3,-1,2,1,2,1
3513,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5368,E00166759,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
826,E00000013,5,-2,2,2,-2,2,2,1,-1,2,1,2,2
400,E00000005,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
3742,E00000030,5,-2,2,4,-2,2,4,2,-1,2,1,2,3
456,E00000005,5,-2,6,3,-2,2,6,1,-1,2,1,2,1
3623,E00000029,5,-2,6,1,-2,1,1,1,-1,2,2,5,1
2819,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5402,E00166759,5,-2,2,4,-2,2,3,2,-1,2,2,2,3
790,E00000012,5,-2,6,3,-2,2,3,1,-1,1,1,2,1
5486,E00166759,5,-2,6,1,-2,1,1,1,-1,2,5,6,1
1130,E00000016,5,-2,2,1,-2,1,5,2,-1,1,2,2,1
5328,E00166758,5,-2,6,3,-2,2,4,1,-1,2,3,4,1
2197,E00000023,5,-2,5,1,-2,1,4,1,-1,2,3,2,1
3642,E00000029,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
5483,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,5,2
3294,E00000027,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
4038,E00000032,5,-2,5,2,-2,3,4,3,-1,2,3,2,1
5244,E00166758,5,-2,3,1,-2,1,3,1,-1,2,2,4,1
779,E00000012,5,-2,6,1,-2,1,1,1,-1,2,5,6,1
485,E00000007,5,-2,2,2,-2,2,3,2,-1,2,1,2,3
1556,E00000018,4,-2,6,1,-2,1,6,4,-1,2,1,2,1
1483,E00000018,5,-2,2,1,-2,1,6,1,-1,2,2,2,2
4007,E00000032,5,-2,5,4,-2,2,3,2,-1,2,6,6,2
760,E00000012,5,-2,5,5,-2,2,3,1,-1,2,2,2,1
3807,E00000030,5,-2,5,4,-2,2,4,3,-1,2,2,2,2
4128,E00000035,5,-2,3,1,-2,1,4,2,-1,2,2,4,1
5521,E00166759,5,-2,6,2,-2,2,4,2,-1,2,2,6,1
1563,E00000018,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3500,E00000028,5,-2,6,5,-2,4,6,4,-1,2,2,4,1
3533,E00000028,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2160,E00000023,5,-2,2,1,-2,1,4,3,-1,2,6,4,1
4670,E00166756,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
4479,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3493,E00000028,5,-2,6,5,-2,2,4,1,-1,1,5,7,1
3199,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,7,1
3440,E00000028,5,-2,6,1,-2,1,2,1,-1,2,9,2,1
922,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4160,E00000035,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
2342,E00000024,5,-2,6,3,-2,2,3,2,-1,1,1,2,2
4155,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3791,E00000030,5,-2,5,1,-2,1,3,2,-1,2,4,6,1
3548,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
2384,E00000024,5,-2,6,2,-2,2,6,4,-1,2,1,2,1
3365,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1426,E00000017,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
460,E00000005,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3734,E00000029,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
673,E00000012,5,-2,2,1,-2,1,3,1,-1,2,2,3,1
3163,E00000027,5,-2,6,1,-2,1,2,1,-1,1,1,2,1
2895,E00000026,5,-2,6,1,-2,1,2,1,-1,1,2,4,1
2018,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
883,E00000013,5,-2,6,3,-2,2,2,1,-1,2,7,2,3
5348,E00166758,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4337,E00166755,5,-2,2,2,-2,4,6,4,-1,1,1,2,2
4603,E00166756,5,-2,3,5,-2,2,2,2,-1,2,1,6,1
968,E00000014,5,-2,5,1,-2,1,1,1,-1,2,6,2,1
707,E00000012,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
5059,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3771,E00000030,5,-2,5,1,-2,1,2,1,-1,2,7,2,1
4540,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
836,E00000013,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
3284,E00000027,5,-2,6,5,-2,4,6,4,-1,2,1,6,1
1141,E00000016,5,-2,3,1,-2,1,2,1,-1,2,4,2,1
1323,E00000017,5,-2,3,2,-2,2,3,2,-1,2,1,2,2
1267,E00000017,5,-2,2,2,-2,2,3,2,-1,2,2,4,1
4491,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2468,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5297,E00166758,5,-2,6,1,-2,1,3,2,-1,2,3,6,2
3450,E00000028,5,-2,6,3,-2,2,2,1,-1,2,3,2,1
534,E00000007,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
5115,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3599,E00000029,5,-2,5,1,-2,1,3,1,-1,2,6,2,1
3836,E00000030,5,-2,6,5,-2,2,1,1,-1,2,1,4,1
4406,E00166755,5,-2,6,5,-2,2,3,1,-1,2,2,6,1
5359,E00166758,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
823,E00000013,5,-2,2,1,-2,1,2,1,-1,2,2,4,1
345,E00000005,5,-2,3,3,-2,2,3,1,-1,2,2,2,2
1413,E00000017,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
1688,E00000020,5,-2,2,5,-2,3,2,2,-1,2,1,2,2
913,E00000013,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4856,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3401,E00000028,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
3874,E00000031,5,-2,2,2,-2,2,4,1,-1,2,2,8,2
1942,E00000021,5,-2,6,2,-2,2,2,1,-1,2,3,2,1
617,E00000010,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
1397,E00000017,5,-2,6,2,-2,2,6,4,-1,2,1,2,2
568,E00000007,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5267,E00166758,5,-2,3,1,-2,1,4,1,-1,2,2,2,2
3846,E00000030,5,-2,6,5,-2,3,3,2,-1,2,2,4,1
5081,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
990,E00000014,5,-2,5,1,-2,1,2,1,-1,2,4,2,1
3436,E00000028,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
5032,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4563,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,2
1549,E00000018,5,-2,6,3,-2,2,3,2,-1,2,2,6,1
4024,E00000032,5,-2,5,2,-2,2,4,1,-1,2,2,6,3
5270,E00166758,5,-2,3,2,-2,3,5,1,-1,2,2,2,2
21,E00000001,5,-2,2,2,-2,2,5,2,-1,2,3,2,1
871,E00000013,5,-2,6,1,-2,1,2,1,-1,1,2,4,1
2324,E00000024,3,-2,6,1,-2,1,3,2,-1,2,1,4,1
438,E00000005,5,-2,6,1,-2,1,4,1,-1,2,1,2,2
4532,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2523,E00000025,5,-2,2,2,-2,3,5,4,-1,2,2,2,1
1562,E00000018,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3459,E00000028,5,-2,6,1,-2,1,3,1,-1,1,4,2,1
3211,E00000027,5,-2,6,3,-2,2,2,1,-1,2,2,2,1
254,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
2555,E00000025,5,-2,5,1,-2,1,4,2,-1,2,1,2,2
2647,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,2,2
4863,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
2757,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
41,E00000001,5,-2,2,1,-2,1,6,1,-1,2,2,2,1
2152,E00000023,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
4230,E00000035,5,-2,6,1,-2,1,5,2,-1,1,2,4,1
4829,E00166757,5,-2,6,2,-2,2,1,1,-1,2,2,4,1
3079,E00000027,5,-2,2,2,-2,2,3,1,-1,2,2,2,1
2898,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4815,E00166757,5,-2,3,1,-2,1,4,3,-1,2,2,2,1
4101,E00000035,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
4650,E00166756,5,-2,6,1,-2,1,1,1,-1,2,4,6,1
5303,E00166758,5,-2,6,5,-2,2,3,1,-1,2,1,4,2
2518,E00000025,5,-2,2,5,-2,2,4,2,-1,2,2,2,2
547,E00000007,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
2048,E00000022,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
5239,E00166758,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
184,E00000003,5,-2,3,2,-2,2,5,3,-1,2,2,2,2
5253,E00166758,5,-2,3,2,-2,2,3,1,-1,2,2,4,1
821,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,3,1
4363,E00166755,5,-2,6,1,-2,1,2,1,-1,2,9,3,1
3486,E00000028,5,-2,6,5,-2,2,3,2,-1,1,4,2,3
3641,E00000029,5,-2,6,1,-2,1,2,1,-1,2,4,4,1
3725,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3565,E00000029,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
638,E00000010,5,-2,5,1,-2,1,3,1,-1,2,8,3,1
32,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
2797,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2620,E00000025,5,-2,6,2,-2,3,3,2,-1,2,2,2,1
2079,E00000022,5,-2,3,3,-2,2,4,2,-1,2,1,2,1
4263,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5205,E00166758,5,-2,2,2,-2,2,4,2,-1,2,2,2,1
5316,E00166758,5,-2,6,1,-2,1,4,1,-1,2,1,2,1
3700,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3921,E00000031,5,-2,5,2,-2,2,4,2,-1,2,6,6,1
2379,E00000024,5,-2,6,1,-2,1,6,4,-1,2,2,4,1
3687,E00000029,-2,34,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
77,E00000001,5,-2,5,2,-2,2,5,2,-1,2,2,2,1
1062,E00000014,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
4229,E00000035,5,-2,6,2,-2,3,4,2,-1,2,1,6,1
4610,E00166756,5,-2,3,2,-2,2,4,1,-1,2,1,2,1
3959,E00000032,5,-2,5,3,-2,2,1,1,-1,2,7,2,1
2632,E00000025,5,-2,6,1,-2,1,4,2,-1,1,5,2,3
1333,E00000017,5,-2,3,1,-2,1,5,3,-1,2,2,2,2
1691,E00000020,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
155,E00000003,5,-2,2,2,-2,2,6,3,-1,2,2,2,2
4512,E00166755,-2,-2,-1,-1,-2,0,5,4,-1,2,-1,-1,1
5008,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4417,E00166755,5,-2,6,1,-2,1,4,1,-1,2,2,5,1
65,E00000001,5,-2,3,2,-2,2,6,3,-1,2,1,2,2
3507,E00000028,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
4594,E00166756,5,-2,3,1,-2,1,1,1,-1,2,2,6,2
3893,E00000031,5,-2,5,1,-2,1,3,1,-1,2,9,2,1
2153,E00000023,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
4595,E00166756,5,-2,3,4,-2,2,1,1,-1,2,1,2,1
5386,E00166759,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
1349,E00000017,5,-2,3,3,-2,2,6,3,-1,2,1,2,2
1987,E00000021,5,-2,6,1,-2,1,4,2,-1,2,1,4,2
1209,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1477,E00000018,5,-2,2,3,-2,2,4,2,-1,2,1,2,2
1153,E00000016,5,-2,3,1,-2,1,3,2,-1,2,2,2,1
1155,E00000016,5,-2,3,1,-2,1,3,2,-1,2,1,6,1
3751,E00000030,5,-2,3,4,-2,3,5,3,-1,2,2,2,2
4386,E00166755,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
838,E00000013,5,-2,2,2,-2,2,5,2,-1,2,1,2,1
2916,E00000026,5,-2,6,2,-2,2,2,1,-1,2,1,8,1
5245,E00166758,5,-2,3,1,-2,1,3,2,-1,2,1,2,2
3311,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3170,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4147,E00000035,3,-2,6,1,-2,1,2,1,-1,2,2,4,1
1015,E00000014,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
5178,E00166758,5,-2,2,2,-2,2,3,2,-1,2,1,2,2
2187,E00000023,5,-2,5,1,-2,1,2,1,-1,2,2,4,2
4611,E00166756,5,-2,3,2,-2,2,4,2,-1,2,1,2,2
5536,E00166759,5,-2,6,3,-2,2,5,2,-1,2,9,3,1
3468,E00000028,5,-2,6,1,-2,1,3,1,-1,2,1,4,1
1932,E00000021,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
2859,E00000026,5,-2,3,3,-2,3,2,1,-1,2,2,2,2
2889,E00000026,2,-2,5,3,-2,2,3,2,-1,2,2,2,1
3023,E00000026,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2266,E00000024,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
2337,E00000024,5,-2,6,3,-2,2,3,1,-1,2,1,4,1
2851,E00000026,5,-2,3,1,-2,1,2,1,-1,1,2,6,1
4653,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,7,1
3050,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
935,E00000014,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
849,E00000013,5,-2,3,1,-2,1,3,1,-1,2,1,4,1
5026,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
3476,E00000028,5,-2,6,1,-2,1,3,2,-1,1,1,7,1
5129,E00166758,5,-2,2,1,-2,1,2,1,-1,2,5,2,1
3389,E00000027,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
3615,E00000029,5,-2,5,1,-2,1,5,1,-1,2,3,2,1
5556,E00166759,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5226,E00166758,5,-2,2,1,-2,1,6,1,-1,2,2,2,2
5051,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2618,E00000025,5,-2,6,5,-2,2,3,2,-1,2,9,4,2
1631,E00000019,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
4172,E00000035,5,-2,6,5,-2,3,2,2,-1,2,2,3,1
3279,E00000027,5,-2,6,1,-2,1,6,4,-1,2,3,4,1
5172,E00166758,5,-2,2,2,-2,2,3,1,-1,2,1,2,2
1620,E00000019,5,-2,3,3,-2,3,3,2,-1,2,2,2,1
875,E00000013,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
